"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision"
"Slovak","slk","slk","feathered","osrstené","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.6,FALSE,NA,TRUE,FALSE,NA
"Slovak","slk","slk","glassy","sklený","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.3,FALSE,NA,FALSE,TRUE,NA
"Slovak","slk","slk","greasy","mastný","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.1,FALSE,NA,FALSE,FALSE,NA
"Slovenian","slv","slv","coated","prevlečeni","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.8,FALSE,"no trill",TRUE,TRUE,NA
"Slovenian","slv","slv","abrasive","abraziv","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,"no trill",TRUE,FALSE,NA
"Slovenian","slv","slv","slippery","spolzka","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","textured","teksturirano","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.8,TRUE,"no trill",TRUE,FALSE,NA
"Slovenian","slv","slv","wooden","lesena","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",1.3,TRUE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","shiny","svetleč","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.2,FALSE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","polished","polirana","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,"no trill",TRUE,TRUE,NA
"Slovenian","slv","slv","painted","naslikal","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-3,FALSE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","fine","v redu","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.2,FALSE,"no trill",TRUE,FALSE,NA
"Slovenian","slv","slv","serrated","nazobčan","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",4,TRUE,"no trill",FALSE,FALSE,NA
"Slovenian","slv","slv","sandy","peščena","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.9,TRUE,"no trill",FALSE,FALSE,NA
"Slovenian","slv","slv","bald","plešast","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.1,FALSE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","corroded","korodiran","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,"no trill",TRUE,FALSE,NA
"Slovenian","slv","slv","creamy","kremasto","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.8,FALSE,"no trill",TRUE,FALSE,NA
"Slovenian","slv","slv","etched","jedkano","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.8,TRUE,"no trill",FALSE,FALSE,NA
"Slovenian","slv","slv","perforated","perforirano","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.4,TRUE,"no trill",TRUE,FALSE,NA
"Slovenian","slv","slv","dusty","prašno","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-0.8,FALSE,"no trill",TRUE,FALSE,NA
"Slovenian","slv","slv","cracked","razpokan","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,"no trill",TRUE,FALSE,NA
"Slovenian","slv","slv","fibrous","vlaknat","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.3,TRUE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","smooth","gladko","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.9,FALSE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","sleek","mehek","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.6,FALSE,"no trill",FALSE,FALSE,NA
"Slovenian","slv","slv","rocky","skalnata","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",4.8,TRUE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","hairy","dlakavi","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0,TRUE,"no trill",FALSE,TRUE,NA
"Slovenian","slv","slv","woven","tkani","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-0.2,FALSE,"no trill",FALSE,FALSE,NA
"Slovenian","slv","slv","glassy","steklasti","yes","Google",46,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.3,FALSE,"no trill",FALSE,TRUE,NA
"Albanian","als","als","velvety","prej kadifeje","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-5.3,FALSE,"trill",TRUE,FALSE,NA
"Albanian","als","als","abrasive","gërryes","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",6.3,TRUE,"trill",TRUE,FALSE,NA
"Albanian","als","als","bony","kockëmadh","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",2.5,TRUE,"trill",FALSE,FALSE,NA
"Albanian","als","als","slippery","i rrëshqitshëm","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-6.2,FALSE,"trill",TRUE,FALSE,NA
"Albanian","als","als","shiny","me shkëlqim","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-4.2,FALSE,"trill",FALSE,TRUE,NA
"Albanian","als","als","polished","i lëmuar","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-5.3,FALSE,"trill",TRUE,TRUE,NA
"Albanian","als","als","painted","i pikturuar","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-3,FALSE,"trill",TRUE,FALSE,NA
"Albanian","als","als","fine","gjobë","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-5.2,FALSE,"trill",FALSE,FALSE,NA
"Albanian","als","als","serrated","i dhëmbëzuar","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",4,TRUE,"trill",TRUE,FALSE,NA
"Albanian","als","als","bumpy","me gunga","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",3.3,TRUE,"trill",FALSE,FALSE,NA
"Albanian","als","als","icy","i akullt","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-4.3,FALSE,"trill",FALSE,TRUE,NA
"Albanian","als","als","ceramic","qeramike","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-2.5,FALSE,"trill",TRUE,FALSE,NA
"Albanian","als","als","gelatinous","xhelatinoz","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-4.2,FALSE,"trill",FALSE,TRUE,NA
"Albanian","als","als","bald","tullac","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-4.1,FALSE,"trill",FALSE,TRUE,NA
"Albanian","als","als","flat","i sheshtë","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-2.7,FALSE,"trill",FALSE,FALSE,NA
"Albanian","als","als","slimy","baltak","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-5.2,FALSE,"trill",FALSE,TRUE,NA
"Albanian","als","als","lubricated","lubrifikuar","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-6.2,FALSE,"trill",TRUE,TRUE,NA
"Albanian","als","als","crumbly","i thërrmueshëm","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",3.2,TRUE,"trill",TRUE,FALSE,NA
"Albanian","als","als","perforated","i shpuar","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",0.4,TRUE,"trill",TRUE,FALSE,NA
"Albanian","als","als","cracked","i plasaritur","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",3.5,TRUE,"trill",TRUE,TRUE,NA
"Albanian","als","als","fibrous","fijor","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",2.3,TRUE,"trill",TRUE,FALSE,NA
"Albanian","als","als","smooth","butë","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,FALSE,NA
"Albanian","als","als","rocky","shkëmbor","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",4.8,TRUE,"trill",TRUE,FALSE,NA
"Albanian","als","als","furry","i mbuluar me qime","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-2.8,FALSE,"trill",TRUE,TRUE,NA
"Albanian","als","als","woven","endura","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-0.2,FALSE,"trill",TRUE,FALSE,NA
"Albanian","als","als","greasy","me yndyrë","yes","Google",41,20,"Indo-European","Albanian","Europe","W and SW Eurasia",-5.1,FALSE,"trill",TRUE,FALSE,NA
"Sundanese","sun","sun","slippery","leueur","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-6.2,FALSE,"no trill",TRUE,TRUE,"trilled"
"Sundanese","sun","sun","rough","kasar","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"trilled"
"Sundanese","sun","sun","wooden","ti kayu","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",1.3,TRUE,"no trill",FALSE,FALSE,"trilled"
"Sundanese","sun","sun","polished","digosok","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-5.3,FALSE,"no trill",FALSE,FALSE,"trilled"
"Sundanese","sun","sun","painted","dicét","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-3,FALSE,"no trill",FALSE,FALSE,"trilled"
"Sundanese","sun","sun","fine","dengda","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-5.2,FALSE,"no trill",FALSE,FALSE,"trilled"
"Sundanese","sun","sun","sandy","loba keusikna","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",3.9,TRUE,"no trill",FALSE,TRUE,"trilled"
"Sundanese","sun","sun","ceramic","ti leumah","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-2.5,FALSE,"no trill",FALSE,TRUE,"trilled"
"Sundanese","sun","sun","bald","butak","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-4.1,FALSE,"no trill",FALSE,FALSE,"trilled"
"Sundanese","sun","sun","flat","datar","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-2.7,FALSE,"no trill",TRUE,FALSE,"trilled"
"Sundanese","sun","sun","oily","aya lisahna","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-6.2,FALSE,"no trill",FALSE,TRUE,"trilled"
"Sundanese","sun","sun","dusty","loba lewuna","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-0.8,FALSE,"no trill",FALSE,TRUE,"trilled"
"Sundanese","sun","sun","rocky","taringgul","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",4.8,TRUE,"no trill",TRUE,TRUE,"trilled"
"Sundanese","sun","sun","hairy","buluan","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",0,TRUE,"no trill",FALSE,TRUE,"trilled"
"Sundanese","sun","sun","woven","ranginang","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-0.2,FALSE,"no trill",TRUE,FALSE,"trilled"
"Sundanese","sun","sun","blunt","kodol","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",0.5,TRUE,"no trill",FALSE,TRUE,"trilled"
"Sundanese","sun","sun","greasy","ngandung lisah","no","Google",-7,107,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-5.1,FALSE,"no trill",FALSE,TRUE,"trilled"
"Swedish","swe","swe","velvety","sammetslen","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-5.3,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","coated","överdragen","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-2.8,FALSE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","ribbed","räfflad","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",3.4,TRUE,"no trill",TRUE,TRUE,NA
"Swedish","swe","swe","bubbly","bubblig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-3.3,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","abrasive","slipmedel","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",6.3,TRUE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","bony","benig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",2.5,TRUE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","slippery","hal","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-6.2,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","lumpy","klimpig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",2.9,TRUE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","textured","texturerad","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",0.8,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","metallic","metallisk","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-1.9,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","shiny","skinande","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.2,FALSE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","polished","polerad","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-5.3,FALSE,"no trill",TRUE,TRUE,NA
"Swedish","swe","swe","painted","målad","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-3,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","serrated","sågtandad","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",4,TRUE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","woolly","ullig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",0,TRUE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","sandy","sandig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",3.9,TRUE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","dented","bucklig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",2.4,TRUE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","scratchy","knaster","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",5,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","gravelly","grusig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",4.1,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","ceramic","keramisk","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-2.5,FALSE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","frayed","fransig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-0.8,FALSE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","gelatinous","gelatinös","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.2,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","bald","skallig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.1,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","corroded","korroderade","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",3.5,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","creamy","krämig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.8,FALSE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","flat","platt","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-2.7,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","etched","etsas","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",2.8,TRUE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","slimy","slemmig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-5.2,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","oily","oljig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-6.2,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","crumbly","smulig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",3.2,TRUE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","perforated","perforerad","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",0.4,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","scaly","fjällig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",1.9,TRUE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","dusty","dammig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-0.8,FALSE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","gooey","sliskig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.9,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","crinkled","plisserade","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",2.4,TRUE,"no trill",TRUE,TRUE,NA
"Swedish","swe","swe","cracked","knäckt","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",3.5,TRUE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","rugged","oländig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",4,TRUE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","crisp","knaprig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",2,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","fibrous","fibrös","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",2.3,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","silky","silkig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-5.9,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","smooth","slät","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-6.9,FALSE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","bristly","borstig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",4.4,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","grainy","kornig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",3.9,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","rocky","klippig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",4.8,TRUE,"no trill",FALSE,TRUE,NA
"Swedish","swe","swe","barbed","hullingförsedda","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",6.3,TRUE,"no trill",TRUE,TRUE,NA
"Swedish","swe","swe","hairy","hårig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",0,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","woven","vävd","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-0.2,FALSE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","prickly","taggig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",5.2,TRUE,"no trill",FALSE,FALSE,NA
"Swedish","swe","swe","feathered","befjädrad","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.6,FALSE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","blunt","trubbig","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",0.5,TRUE,"no trill",TRUE,FALSE,NA
"Swedish","swe","swe","waxy","vaxartad","no","Google",60,15,"Indo-European","Germanic","Europe","W and SW Eurasia",-3.6,FALSE,"no trill",TRUE,FALSE,NA
"Tagalog (Filipino)","tgl","tgl","coated","pinahiran","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-2.8,FALSE,"no trill",TRUE,FALSE,"trilled"
"Tagalog (Filipino)","tgl","tgl","slippery","madulas","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-6.2,FALSE,"no trill",FALSE,TRUE,"trilled"
"Tagalog (Filipino)","tgl","tgl","rough","magaspang","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"trilled"
"Tagalog (Filipino)","tgl","tgl","shiny","makintab","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-4.2,FALSE,"no trill",FALSE,FALSE,"trilled"
"Tagalog (Filipino)","tgl","tgl","polished","pinakintab","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-5.3,FALSE,"no trill",FALSE,FALSE,"trilled"
"Tagalog (Filipino)","tgl","tgl","painted","ipininta","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-3,FALSE,"no trill",FALSE,FALSE,"trilled"
"Tagalog (Filipino)","tgl","tgl","bald","kalbo","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-4.1,FALSE,"no trill",FALSE,TRUE,"trilled"
"Tagalog (Filipino)","tgl","tgl","slimy","malansa","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-5.2,FALSE,"no trill",FALSE,TRUE,"trilled"
"Tagalog (Filipino)","tgl","tgl","dusty","maalikabok","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-0.8,FALSE,"no trill",FALSE,TRUE,"trilled"
"Tagalog (Filipino)","tgl","tgl","fibrous","mahibla","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",2.3,TRUE,"no trill",FALSE,TRUE,"trilled"
"Tagalog (Filipino)","tgl","tgl","smooth","makinis","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"trilled"
"Tagalog (Filipino)","tgl","tgl","rocky","mabato","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",4.8,TRUE,"no trill",FALSE,FALSE,"trilled"
"Tagalog (Filipino)","tgl","tgl","hairy","mabuhok","no","Google",15,121,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",0,TRUE,"no trill",FALSE,FALSE,"trilled"
"Turkish","tur","tur","grooved","yivli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",1.7,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","velvety","kadife gibi","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-5.3,FALSE,"trill",FALSE,FALSE,"other"
"Turkish","tur","tur","coated","kaplanmış","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-2.8,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","bubbly","kabarcıklı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-3.3,FALSE,"trill",TRUE,TRUE,"other"
"Turkish","tur","tur","lacy","dantelli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-1.4,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","bony","kemikli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",2.5,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","slippery","kaygan","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,FALSE,"other"
"Turkish","tur","tur","lumpy","topaklı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",2.9,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","textured","dokulu","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",0.8,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","wooden","ahşap","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",1.3,TRUE,"trill",FALSE,FALSE,"other"
"Turkish","tur","tur","metallic","madeni","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-1.9,FALSE,"trill",FALSE,FALSE,"other"
"Turkish","tur","tur","polished","cilalı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-5.3,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","painted","boyalı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-3,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","sequined","payetli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",3.3,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","serrated","tırtıklı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",4,TRUE,"trill",TRUE,TRUE,"other"
"Turkish","tur","tur","bumpy","inişli çıkışlı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",3.3,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","matted","keçeleşmiş","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",0.3,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","woolly","yünlü","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",0,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","beaded","boncuklu","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",3,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","sandy","kumlu","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",3.9,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","gravelly","çakıllı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",4.1,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","ceramic","seramik","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-2.5,FALSE,"trill",TRUE,FALSE,"other"
